Year,Month,Region,Resource,Rate
2022,3,Trivandrum,Double action hydraulic floor spring with stainless steel cover plate,2162.0
2022,3,Trivandrum,6 mm dia. G.I adjustable hangers including clips (up to 1.2 m length),39.0
2022,3,Trivandrum,Double action hydraulic floor spring with brass cover plate,2371.0
2022,3,Trivandrum,Base Jack,251.0
2022,3,Trivandrum,Challies,1116.0
2022,3,Trivandrum,Cup locks,112.0
2022,3,Trivandrum,15 mm PTMT bib cock,135.0
2022,3,Trivandrum,15 mm PTMT bib cock with flange (fancy),175.0
2022,3,Trivandrum,15 mm PTMT bib cock long body with flange,185.0
2022,3,Trivandrum,15 mm PTMT bib stop cock (male thread),130.0
2022,3,Trivandrum,20 mm dia. PTMT bib stop cock,190.0
2022,3,Trivandrum,PTMT pillar cock,215.0
2022,3,Trivandrum,PTMT push cock 15 mm dia,126.0
2022,3,Trivandrum,PTMT push cock 12 mm dia 20 mm BSP,112.0
2022,3,Trivandrum,PTMT grating 100 mm dia,65.0
2022,3,Trivandrum,PTMT Pillar cock (fancy) 15 mm foam flow,230.0
2022,3,Trivandrum,125 mm grating with waste hole,85.0
2022,3,Trivandrum,Rectangular type with openable circular lid 150 mm size 18 mm high with 100 mm dia (110 gm),170.0
2022,3,Trivandrum,Double acting air valve 50 mm,5580.0
2022,3,Trivandrum,Double acting air valve 80 mm,7254.0
2022,3,Trivandrum,Double acting air valve 100 mm,9486.0
2022,3,Trivandrum,Water meter (including testing charges) 80 mm,2971.0
2022,3,Trivandrum,Water meter (including testing charges)  150 mm,4603.0
2022,3,Trivandrum,Water meter (including testing charges) 150 mm,6975.0
2022,3,Trivandrum,Water meter (including testing charges) 200 mm,7533.0
2022,3,Trivandrum,Dirt box strainer 80 mm,3920.0
2022,3,Trivandrum,Dirt box strainer 100 mm,6389.0
2022,3,Trivandrum,Dirt box strainer 150 mm,8105.0
2022,3,Trivandrum,Dirt box strainer 200 mm,11509.0
2022,3,Trivandrum,Cat's eye,251.0
2022,3,Trivandrum,"Water stops Serrated with central bulb (225 mm wide, 8-11 mm thick)",579.0
2022,3,Trivandrum,Water stops Dumb bell with central bulb,544.0
2022,3,Trivandrum,Kickers,523.0
2022,3,Trivandrum,Wedge expansion hold fastener 1/4 or 6 mm,19.0
2022,3,Trivandrum,Wedge expansion hold fastener 3/8 or 10 mm,21.0
2022,3,Trivandrum,Wedge expansion hold fastener 1/2,39.0
2022,3,Trivandrum,8 mm thick (mirror polished tiles machine cut edge) Raj Nagar white,697.0
2022,3,Trivandrum,Wheel 75 mm dia. 40 mm wide,91.0
2022,3,Trivandrum,Aluminium single cleat of size 30x32x3 mm,19.0
2022,3,Trivandrum,Aluminium grip strip of 50x12x2 mm,16.0
2022,3,Trivandrum,25 mm thick prelaminated flush door shutter both side decorative,1159.0
2022,3,Trivandrum,Aluminium U beading,309.0
2022,3,Trivandrum,Glass sheet (pin headed ) 4 mm thick,420.0
2022,3,Trivandrum,Raj nagar plain white marble (table rubbed add polished ) 18 mm thick (slab area upto 0.50 sqm),907.0
2022,3,Trivandrum,Raj nagar plain white marble (table rubbed and polished ) 18 mm thick (slab area more than 0.50 sqm),1047.0
2022,3,Trivandrum,Second class deodar teak wood lipping 30 mm wide x 12 mm thick,42.0
2022,3,Trivandrum,Veneered particle board with commercial veneering on both sides 12 mm thick,725.0
2022,3,Trivandrum,"Prelaminated particle board with one side decorative and other side balancing lamination, flat pressed 3 layer & graded (medium density) Grade I, Type II conforming to IS:12823 (exterior grade) 12 mm thick",850.0
2022,3,Trivandrum,"Prelaminated particle board with one side decorative and other side balancing lamination, flat pressed 3 layer & graded (medium density) Grade I, Type II conforming to IS:12823 (exterior grade) 18 mm thick",1000.0
2022,3,Trivandrum,"Prelaminated particle board with one side decorative and other side balancing lamination, flat pressed 3 layer & graded (medium density) Grade I, Type II conforming to IS:12823 (exterior grade) 25 mm thick",1100.0
2022,3,Trivandrum,"Prelaminated particle board with both side decorative lamination, flat pressed 3 layer & grade ( medium density ) Grade I, Type II conforming to IS: 12823 (exterior grade) 12 mm thick",900.0
2022,3,Trivandrum,Oxidised M.S. hinges finished with nickel plating 50 mm (Pver all width),59.0
2022,3,Trivandrum,Oxidised M.S. hinges finished with nickel plating 65 mm (Over all width),75.0
2022,3,Trivandrum,PTMT - Waste Coupling 31/32 mm,80.0
2022,3,Trivandrum,PTMT - Waste Coupling 38/40 mm,110.0
2022,3,Trivandrum,PTMT - Bottle Trap 31/32 mm,448.0
2022,3,Trivandrum,PTMT - Bottle Trap 38/40 mm,481.0
2022,3,Trivandrum,PTMT - Ball Cock 15 mm Complete with Epoxy Coated Aluminium Rod & H.D. Ball,187.0
2022,3,Trivandrum,PTMT - Ball Cock 120 mm Complete with Epoxy Coated Aluminium Rod & H.D. Ball,272.0
2022,3,Trivandrum,PTMT - Ball Cock 25 mm Complete with Epoxy Coated Aluminium Rod & H.D. Ball,582.0
2022,3,Trivandrum,PTMT - Ball Cock 40 mm Complete with Epoxy Coated Aluminium Rod & H.D. Ball,1089.0
2022,3,Trivandrum,PTMT - Ball Cock 50 mm Complete with Epoxy Coated Aluminium Rod & H.D. Ball,1604.0
2022,3,Trivandrum,PTMT - Angle Stope cock with Flange 15 mm,135.0
2022,3,Trivandrum,PTMT - Swiveling shower 15 mm,180.0
2022,3,Trivandrum,PTMT - Liquid Soap Container of 400 ml capacity,202.0
2022,3,Trivandrum,PTMT - Towel Ring 215x200x37 mm,218.0
2022,3,Trivandrum,PTMT - Towel Rail (450 mm),205.0
2022,3,Trivandrum,PTMT - Towel Rail (600 mm),290.0
2022,3,Trivandrum,PTMT - Shelf 450x124x36 mm,360.0
2022,3,Trivandrum,PTMT - Urinal Spreader 15 mm,180.0
2022,3,Trivandrum,PTMT - Soap Dish/Holder 138x102x75 mm,140.0
2022,3,Trivandrum,PTMT - handle 125x34x24 mm,40.0
2022,3,Trivandrum,PTMT - handle150x34x24 mm,47.0
2022,3,Trivandrum,PTMT - butt hinges 75x60x10 mm,68.0
2022,3,Trivandrum,PTMT - butt hinges 100x75x10 mm,78.0
2022,3,Trivandrum,PTMT - Tower bolt 152x42x18 mm,50.0
2022,3,Trivandrum,PTMT - Tower bolt 202x42x18 mm,115.0
2022,3,Trivandrum,PTMT - door catcher 72x42 mm,53.0
2022,3,Trivandrum,Coir veneered board 4 mm thick,450.0
2022,3,Trivandrum,Coir veneered board 6  mm thick,572.0
2022,3,Trivandrum,Coir veneered board 12 mm thick,1008.0
2022,3,Trivandrum,Coir veneered board 18 mm thick,1580.0
2022,3,Trivandrum,Hubless centrifugally cast (spun) iron pipes as per IS 15905 - 100 mm dia (3000 mm length pipe),1023.0
2022,3,Trivandrum,Hubless centrifugally cast (spun) iron pipes as per IS 15905 - 75 mm dia (3000 mm length pipe),837.0
2022,3,Trivandrum,Hubless centrifugally cast (spun) iron plain bend as per IS 15905 - 100 mm dia,342.0
2022,3,Trivandrum,Hubless centrifugally cast (spun) iron plain bend as per IS 15905 - 75 mm dia,240.0
2022,3,Trivandrum,Hubless centrifugally cast (spun) iron double equal plain junction as per IS 15905 - 100x100x100x100 mm dia,745.0
2022,3,Trivandrum,Hubless centrifugally cast (spun) iron double equal plain junction as per IS 15905 - 75x75x75x75 mm dia,400.0
2022,3,Trivandrum,Hubless centrifugally cast (Spun) iron single equal plain junction as per IS 15905 - 100x100x100 mm dia,577.0
2022,3,Trivandrum,Hubless centrifugally cast (Spun) iron single equal plain junction as per IS 15905 - 75x75x75 mm dia,320.0
2022,3,Trivandrum,Hubless centrifugally cast (spun) iron double unequal plain junction as per IS 15905 - 100x100x75x75 mm dia,590.0
2022,3,Trivandrum,Hubless centrifugally cast (Spun) iron single unequal plain junction as per IS 15905 - 100x100x75 mm dia,549.0
2022,3,Trivandrum,Hubless centrifugally cast (spun) irong double equal plain invert branch as per IS 15905 - 100x100x100x100 mm dia,916.0
2022,3,Trivandrum,Hubless centrifugally cast (spun) iron single equal plain invert branch as per 15905 - 100x100x100 mm dia,579.0
2022,3,Trivandrum,Hubless centrifugally cast (spun) iron single equal plain invert branch as per IS 15905 - 75x75x75 mm dia,381.0
2022,3,Trivandrum,Hubless centrifugally cast (Spun) iron single unequal plain invert branch 45 degree as per IS 15905 - 100x100x75 mm dia,632.0
2022,3,Trivandrum,Hubless centrifugally cast (spun) iron 65 mm offset with 100 mm dia pipe as per IS 15905,530.0
2022,3,Trivandrum,Hubless centrifugally cast (Spun) iron 65 mm offset with 75 mm dia pipe as per IS 15905,432.0
2022,3,Trivandrum,Hubless centrifugally cast (Spun) iron 130 mm offset with 100 mm dia pipe per IS 15905,642.0
2022,3,Trivandrum,Hubless centrifugally cast (Spun) iron 130 mm offset with 75 mm dia pipe per IS 15905,456.0
2022,3,Trivandrum,Hubless centrifugally cast (Spun) iron bend with acess door - 100 mm dia as per 15905,535.0
2022,3,Trivandrum,Hubless centrifugally cast (Spun) iron bend with acess door - 100 mm dia as per 15905,423.0
2022,3,Trivandrum,Hubless centrifugally cast (spun) iron terminal guard (slotted cowl) - 100 mm dia as per IS 15905,395.0
2022,3,Trivandrum,Hubless centrifugally cast (spun) iron trap with 100 mm inlet and 100 mm outlet as per IS 15905,786.0
2022,3,Trivandrum,Hubless centrifugally cast (spun) iron trap with 100 mm inlet and 75 mm outlet as per IS 15905,567.0
2022,3,Trivandrum,SS 304 grade shielded coupling with EPDM rubber gasket for 100 mm dia Hubless centrifugally cast (spun) iron,405.0
2022,3,Trivandrum,SS 304 grade shielded coupling with EPDM rubber gasket for 75 mm dia Hubless centrifugally cast (spun) iron,367.0
2022,3,Trivandrum,Ductile Iron class K - 9 pipe Conforming to I.S. 8329 100 mm dia,1116.0
2022,3,Trivandrum,Ductile Iron class K - 9 pipe Conforming to I.S. 8329 150 mm dia,1674.0
2022,3,Trivandrum,Ductile Iron class K - 9 pipe Conforming to I.S. 8329 mm dia,2302.0
2022,3,Trivandrum,Ductile Iron class K - 9 pipe Conforming to I.S. 8329 - 250 mm dia,3208.0
2022,3,Trivandrum,Ductile Iron class K - 9 pipe Conforming to I.S. 8329 - 300 mm dia,3990.0
2022,3,Trivandrum,Ductile Iron class K - 9 pipe Conforming to I.S. 8329 - 350 mm dia,4896.0
2022,3,Trivandrum,Ductile Iron class K - 9 pipe Conforming to I.S. 8329 - 400 mm dia,6277.0
2022,3,Trivandrum,Ductile Iron class K - 9 pipe Conforming to I.S. 8329- 450 mm dia,7254.0
2022,3,Trivandrum,Ductile Iron class K - 9 pipe Conforming to I.S. 8329 - 500 mm dia,9180.0
2022,3,Trivandrum,Ductile Iron class K - 9 pipe Conforming to I.S. 8329 - 600 mm dia,11062.0
2022,3,Trivandrum,Ductile Iron class K - 9 pipe Conforming to I.S. 8329 - 700 mm dia,15345.0
2022,3,Trivandrum,Ductile Iron class K - 9 pipe Conforming to I.S. 8329 - 750 mm dia,16600.0
2022,3,Trivandrum,Ductile Iron class K - 9 pipe Conforming to I.S. 8329 - 800 mm dia,16740.0
2022,3,Trivandrum,Ductile Iron class K - 9 pipe Conforming to I.S. 8329 - 900 mm dia,20227.0
2022,3,Trivandrum,Ductile Iron class K - 9 pipe Conforming to I.S. 8329 -1000 mm dia,22738.0
2022,3,Trivandrum,Rubber Gaskets conforming to I.S. 5382 of S.B.R quality 100 mm dia,42.0
2022,3,Trivandrum,Rubber Gaskets conforming to I.S. 5382 of S.B.R quality  150 mm dia,53.0
2022,3,Trivandrum,Rubber Gaskets conforming to I.S. 5382 of S.B.R quality 200 mm dia,98.0
2022,3,Trivandrum,Rubber Gaskets conforming to I.S. 5382 of S.B.R quality 250  mm dia,109.0
2022,3,Trivandrum,Rubber Gaskets conforming to I.S. 5382 of S.B.R quality 300  mm dia,160.0
2022,3,Trivandrum,Rubber Gaskets conforming to I.S. 5382 of S.B.R quality 350 mm dia,184.0
2022,3,Trivandrum,Rubber Gaskets conforming to I.S. 5382 of S.B.R quality 400  mm dia,335.0
2022,3,Trivandrum,Rubber Gaskets conforming to I.S. 5382 of S.B.R quality 450  mm dia,391.0
2022,3,Trivandrum,Rubber Gaskets conforming to I.S. 5382 of S.B.R quality 500 mm dia,425.0
2022,3,Trivandrum,Rubber Gaskets conforming to I.S. 5382 of S.B.R quality 600 mm dia,530.0
2022,3,Trivandrum,Rubber Gaskets conforming to I.S. 5382 of S.B.R quality 700 mm dia,802.0
2022,3,Trivandrum,Rubber Gaskets conforming to I.S. 5382 of S.B.R quality 750 mm dia,963.0
2022,3,Trivandrum,Rubber Gaskets conforming to I.S. 5382 of S.B.R quality 800 mm dia,1060.0
2022,3,Trivandrum,Rubber Gaskets conforming to I.S. 5382 of S.B.R quality 900 mm dia,1395.0
2022,3,Trivandrum,Rubber Gaskets conforming to I.S. 5382 of S.B.R quality 1000 mm dia,1674.0
2022,3,Trivandrum,Ductile Iron K-12 specials suitable for push on jointing upto 600 mm dia,18135.0
2022,3,Trivandrum,Ductile Iron K-12 specials suitable for push on jointing over 600 mm dia,25110.0
2022,3,Trivandrum,Ductile Iron specials suitable for mechanical jointing as per I.S. 9523 utp 600 mm dia,19111.0
2022,3,Trivandrum,Ductile Iron specials suitable for mechanical jointing as per I.S. 9523 upto 600 mm dia,27412.0
2022,3,Trivandrum,Ductile Iron Pipe Class K-9 flanges and welding 100 mm dia,3041.0
2022,3,Trivandrum,Ductile Iron Pipe Class K-9 flanges and welding 150 mm dia,4882.0
2022,3,Trivandrum,Ductile Iron Pipe Class K-9 flanges and welding 200 mm dia,5733.0
2022,3,Trivandrum,Ductile Iron Pipe Class K-9 flanges and welding 250 mm dia,4778.0
2022,3,Trivandrum,Ductile Iron Pipe Class K-9 flanges and welding 300 mm dia,9709.0
2022,3,Trivandrum,Ductile Iron Pipe Class K-9 flanges and welding 350 mm dia,12276.0
2022,3,Trivandrum,Ductile Iron Pipe Class K-9 flanges and welding 400 mm dia,14801.0
2022,3,Trivandrum,Ductile Iron Pipe Class K-9 flanges and welding 450 mm dia,17996.0
2022,3,Trivandrum,Ductile Iron Pipe Class K-9 flanges and welding 500 mm dia,21064.0
2022,3,Trivandrum,Ductile Iron Pipe Class K-9 flanges and welding 600 mm dia,28779.0
2022,3,Trivandrum,Ductile Iron Pipe Class K-9 flanges and welding 700 mm dia,35712.0
2022,3,Trivandrum,S&S Centrifugally (Spun) C.I. Pipe class LA 100 mm dia,1256.0
2022,3,Trivandrum,S&S Centrifugally (Spun) C.I. Pipe class LA 125 mm dia,1562.0
2022,3,Trivandrum,S&S Centrifugally (Spun) C.I. Pipe class LA 150 mm dia,1883.0
2022,3,Trivandrum,S&S Centrifugally (Spun) C.I. Pipe class LA 200 mm dia,3208.0
2022,3,Trivandrum,S&S Centrifugally (Spun) C.I. Pipe class LA 250 mm dia,4185.0
2022,3,Trivandrum,S&S Centrifugally (Spun) C.I. Pipe class LA 300 mm dia,5650.0
2022,3,Trivandrum,S&S Centrifugally (Spun) C.I. Pipe class LA  350 mm dia,6766.0
2022,3,Trivandrum,S&S Centrifugally (Spun) C.I. Pipe class LA 400 mm dia,8928.0
2022,3,Trivandrum,S&S Centrifugally (Spun) C.I. Pipe class LA 450 mm dia,10811.0
2022,3,Trivandrum,S&S Centrifugally (Spun) C.I. Pipe class LA 500 mm dia,12555.0
2022,3,Trivandrum,S&S Centrifugally (Spun) C.I. Pipe class LA 600 mm dia,17570.0
2022,3,Trivandrum,S&S Centrifugally (Spun) C.I. Pipe specials as per IS 1538 suitable for lead jointing up to 300 mm dia,7700.0
2022,3,Trivandrum,S&S Centrifugally (Spun) C.I. Pipe specials as per IS 1538 suitable for lead jointing over  300 mm dia,11439.0
2022,3,Trivandrum,S&S Centrifugally (Spun) C.I. Pipe specials suitable for mechanical joint as per I.S. 13382 up to 300 mm dia,12555.0
2022,3,Trivandrum,S & S Centrifugally (SPUN) C.I. Pipe Specials suitable for mechanical joint as per IS 13382 over 300 mm dia,13252.0
2022,3,Trivandrum,Screwed double flanged centrifugally cast (spun) C.I Pipe pf Class B confroming to I.S. 1536.- 100 mm dia,1918.0
2022,3,Trivandrum,"Screwed double flanged centrifugally cast (spun) C.I. Pipe of Class B conforming to I.S. 1536, - 150 mm dia",2999.0
2022,3,Trivandrum,Screwed double flanged centrifugally cast (spun) C.I. Pipe of Class B conforming to I.S. 1536 - 200 mm dia,4743.0
2022,3,Trivandrum,"Screwed double flanged centrifugally cast (spun) C.I. Pipe of Class B conforming to I.S. 1536, - 250 mm dia",5719.0
2022,3,Trivandrum,"Screwed double flanged centrifugally cast (spun) C.I. Pipe of Class B conforming to I.S. 1536, - 300 mm dia",7310.0
2022,3,Trivandrum,"Screwed double flanged centrifugally cast (spun) C.I. Pipe of Class B conforming to I.S. 1536, - 350 mm dia",9207.0
2022,3,Trivandrum,"Screwed double flanged centrifugally cast (spun) C.I. Pipe of Class B conforming to I.S. 1536, - 400 mm dia",11927.0
2022,3,Trivandrum,"Screwed double flanged centrifugally cast (spun) C.I. Pipe of Class B conforming to I.S. 1536, - 450 mm dia",15205.0
2022,3,Trivandrum,"Screwed double flanged centrifugally cast (spun) C.I. Pipe of Class B conforming to I.S. 1536, - 500 mm dia",18916.0
2022,3,Trivandrum,"Screwed double flanged centrifugally cast (spun) C.I. Pipe of Class B conforming to I.S. 1536, - 600 mm dia",26226.0
2022,3,Trivandrum,Ductile Iron Class K- 7 pipe conforming to I.S.8329 - 100 mm dia,1100.0
2022,3,Trivandrum,Ductile Iron Class K - 7 pipe conforming to I.S. 8329 - 150 mm dia,1562.0
2022,3,Trivandrum,Ductile Iron Class K - 7 pipe conforming to I.S. 8329 - 200 mm dia,2162.0
2022,3,Trivandrum,Ductile Iron Class K - 7 pipe conforming to I.S. 8329 - 250 mm dia,2929.0
2022,3,Trivandrum,Ductile Iron Class K - 7 pipe conforming to I.S. 8329 - 300 mm dia,4045.0
2022,3,Trivandrum,Ductile Iron Class K - 7 pipe conforming to I.S. 8329 - 350 mm dia,4806.0
2022,3,Trivandrum,Ductile Iron Class K - 7 pipe conforming to I.S. 8329 - 400 mm dia,5601.0
2022,3,Trivandrum,Ductile Iron Class K - 7 pipe conforming to I.S. 8329 - 450 mm dia,6768.0
2022,3,Trivandrum,Ductile Iron Class K - 7 pipe conforming to I.S. 8329 - 500 mm dia,8000.0
2022,3,Trivandrum,Ductile Iron Class K - 7 pipe conforming to I.S. 8329 - 600 mm dia,10435.0
2022,3,Trivandrum,Ductile Iron Class K - 7 pipe conforming to I.S. 8329 - 700 mm dia,13410.0
2022,3,Trivandrum,Ductile Iron Class K - 7 pipe conforming to I.S. 8329 - 800 mm dia,16879.0
2022,3,Trivandrum,Ductile Iron Class K - 7 pipe conforming to I.S. 8329 - 900 mm dia,22418.0
2022,3,Trivandrum,Ductile Iron Class K - 7 pipe conforming to I.S. 8329 - 1000 mm dia,23760.0
2022,3,Trivandrum,Extruded burnt flyash clay sewer bricks conforming to I.S. 4885,7533.0
2022,3,Trivandrum,Fly ash lime bricks (FALG Bricks) conforming to I.S. 12894,6556.0
2022,3,Trivandrum,Calcium Silicate Bricks machine moulded confirming to I.S. 4139,6975.0
2022,3,Trivandrum,Modified Bitumen Refinery produced CRMB - 55,57055.0
2022,3,Trivandrum,Modified Bitumen Refinery produced CRMB - 60,56916.0
2022,3,Trivandrum,M.S. Pipe 150 mm dia casing pipe,1479.0
2022,3,Trivandrum,M.S. pipe 200 mm dia casing pipe,1813.0
2022,3,Trivandrum,PVC blind pipe 150 mm dia as per IS: 12818,697.0
2022,3,Trivandrum,PVC blind pipe 200 mm dia as pe IS: 12818,1046.0
2022,3,Trivandrum,M.S. cap 150 mm dia,223.0
2022,3,Trivandrum,M.S. cap 200 mm dia,279.0
2022,3,Trivandrum,M.S. bail plug 150 mm dia,279.0
2022,3,Trivandrum,M.S. bail plug 200 mm dia,307.0
2022,3,Trivandrum,PVC slotted pipe 150 mm dia as per IS: 12818,628.0
2022,3,Trivandrum,PVC slotted pipe 200 mm dia as per IS: 12818,976.0
2022,3,Trivandrum,Boulder 50 mm to 200 mm,980.0
2022,3,Trivandrum,Gravel 5 mm to 10 mm,976.0
2022,3,Trivandrum,Gravel 1.5 mm to 2 mm,907.0
